incident_id,alignment,numEvent
INC0000599,[S]N;[L]N;[L]A;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,11
INC0000600,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0000602,[S]N;[L]N;[L]N;[S]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,10
INC0000603,[S]N;[L]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,8
INC0000604,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0000605,[S]N;[L]N;[L]A;[S]A;[S]A;[L]A;[S]W;[L]W;[S]R;[L]R;[S]C;,11
INC0000606,[S]N;[M]A;[L]W;[L]W;[S]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,10
INC0000607,[L]N;[S]N;[S]A;[L]A;[S]A;[L]W;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,12
INC0000609,[M]N;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[S]R;[L]R;[S]C;,10
INC0000610,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0000611,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0000612,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0000613,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0000614,[L]N;[S]N;[L]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0000615,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000617,[S]N;[L]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,8
INC0000618,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000619,[L]N;[S]N;[L]N;[L]A;[S]A;[S]A;[S]R;[S]C;,8
INC0000620,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000621,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0000622,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0000623,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0000624,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0000625,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[L]W;[L]W;[L]R;[S]R;[S]C;,10
INC0000627,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000628,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000630,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0000631,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000632,[S]N;[L]N;[L]A;[L]A;[L]W;[S]A;[S]A;[S]W;[L]A;[L]A;[S]R;[S]C;,12
INC0000633,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0000634,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000637,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000638,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000644,[L]N;[S]N;[M]A;[L]W;[L]W;[S]W;[L]W;[L]W;[S]R;[S]C;,9
INC0000645,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000648,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000649,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[L]C;[S]C;[L]C;,17
INC0000650,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000651,[L]N;[L]N;[S]N;[M]A;[L]W;[L]W;[S]W;[S]R;[S]C;,8
INC0000653,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000654,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0000655,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0000660,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0000661,[M]N;[S]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,7
INC0000664,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0000665,[M]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,6
INC0000666,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0000668,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0000669,[L]N;[L]N;[S]N;[S]A;[S]A;[S]W;[L]W;[L]W;[L]W;[L]W;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,19
INC0000670,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0000672,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0000673,[S]N;[L]N;[S]A;[L]W;[L]W;[L]W;[L]W;[S]A;[L]A;[S]R;[S]C;,11
INC0000674,[S]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0000675,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000676,[L]N;[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[S]A;[S]R;[S]C;,9
INC0000677,[S]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0000678,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000679,[S]N;[M]A;[S]W;[L]W;[L]W;[S]R;[S]C;,6
INC0000681,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000682,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0000686,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0000687,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000688,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000692,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000694,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000695,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000696,[L]N;[L]N;[S]N;[L]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,10
INC0000697,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000698,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000699,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000700,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000702,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000703,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000704,[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,5
INC0000705,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[M]A;[M]W;[S]R;[S]C;,9
INC0000706,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000708,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0000709,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000710,[S]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]A;[S]A;[S]A;[L]A;[L]W;[S]W;[S]R;[S]C;,17
INC0000712,[S]N;[M]A;[S]W;[S]R;[S]C;,4
INC0000715,[S]N;[S]A;[L]R;[S]A;[L]A;[L]R;[L]A;[L]A;[L]A;[S]R;[S]C;,11
INC0000717,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000720,[M]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,6
INC0000722,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0000723,[L]N;[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0000727,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,16
INC0000728,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0000729,[S]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]A;[S]R;[S]C;,10
INC0000730,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0000733,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0000734,[L]N;[S]N;[S]A;[S]W;[S]R;[S]C;,6
INC0000735,[L]N;[L]N;[L]N;[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,10
INC0000738,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000740,[S]N;[L]N;[L]N;[L]N;[L]W;[L]W;[M]A;[L]W;[S]W;[S]R;[S]C;,10
INC0000741,[S]N;[L]A;[S]A;[S]A;[S]W;[L]W;[L]W;[S]R;[S]C;,9
INC0000742,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0000743,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000745,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000746,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000747,[M]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]W;[L]W;[L]W;[S]R;[S]C;,10
INC0000748,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000749,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000750,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0000751,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0000752,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000753,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0000754,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]A;[S]R;[S]C;,9
INC0000757,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000759,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0000760,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000761,[S]N;[L]A;[L]W;[S]A;[S]A;[S]W;[L]A;[L]A;[S]R;[S]C;,10
INC0000763,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000764,[S]N;[L]N;[S]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[S]W;[S]R;[S]C;,14
INC0000765,[L]N;[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[L]A;[S]W;[L]W;[L]W;[S]R;[S]C;,18
INC0000767,[S]N;[L]N;[S]A;[L]A;[L]A;[S]A;[L]W;[S]W;[S]R;[S]C;,10
INC0000768,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[M]A;[M]W;[S]R;[S]C;,9
INC0000769,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0000771,[L]N;[S]N;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0000772,[L]N;[L]N;[S]N;[L]W;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[L]W;[L]W;[S]R;[S]C;,16
INC0000773,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0000774,[L]N;[S]N;[L]N;[L]N;[L]N;[S]A;[L]W;[L]W;[S]W;[S]R;[S]C;,11
INC0000775,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000777,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000778,[M]N;[S]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,7
INC0000780,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000782,[L]N;[S]N;[M]A;[M]W;[L]R;[S]R;[L]R;[S]C;,6
INC0000783,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,18
INC0000784,[S]N;[S]A;[S]A;[S]W;[L]A;[S]R;[S]C;,7
INC0000785,[L]A;[L]W;[L]W;[L]W;[L]W;[M]N;[S]A;[S]A;[S]R;[S]C;,9
INC0000786,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000790,[S]N;[S]A;[L]W;[S]W;[S]R;[S]C;,6
INC0000791,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0000792,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0000794,[L]N;[S]N;[M]A;[L]W;[L]W;[S]W;[S]R;[S]C;,7
INC0000795,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000797,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000798,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000801,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000802,[S]N;[L]N;[L]N;[L]N;[M]A;[S]A;[S]R;[S]C;,7
INC0000804,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0000807,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0000809,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0000810,[S]N;[M]A;[S]W;[L]W;[L]W;[S]R;[S]C;,6
INC0000811,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0000812,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0000814,[S]N;[L]A;[L]A;[L]W;[L]A;[L]A;[L]W;[S]A;[S]A;[S]W;[L]A;[L]A;[S]R;[S]C;,14
INC0000817,[L]N;[S]N;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0000818,[M]N;[L]A;[L]A;[L]A;[S]A;[S]A;[S]W;[S]R;[S]C;,8
INC0000820,[S]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,26
INC0000821,[S]N;[S]A;[L]A;[L]A;[S]A;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,11
INC0000822,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0000823,[S]N;[M]A;[M]W;[L]R;[S]R;[S]C;,4
INC0000824,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]W;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[S]W;[L]W;[L]W;[S]R;[S]C;,20
INC0000825,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000826,[S]N;[L]N;[L]A;[S]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0000827,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0000828,[S]N;[M]A;[M]W;[L]R;[S]R;[L]R;[S]C;,5
INC0000829,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000830,[L]N;[S]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,8
INC0000831,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0000832,[M]N;[S]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,7
INC0000833,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0000834,[S]N;[M]A;[L]W;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,8
INC0000835,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0000837,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000838,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0000839,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000840,[M]N;[S]A;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,7
INC0000841,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000842,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[S]A;[S]A;[S]R;[S]C;,12
INC0000845,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0000846,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000847,[S]N;[S]A;[L]A;[S]A;[S]W;[L]W;[L]A;[L]A;[S]R;[S]C;,10
INC0000849,[M]N;[S]A;[S]W;[S]R;[S]C;,4
INC0000850,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0000852,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000854,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0000856,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000857,[M]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,13
INC0000859,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0000860,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000863,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000864,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0000867,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000868,[S]N;[L]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,8
INC0000872,[M]N;[S]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,7
INC0000873,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000875,[M]N;[S]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,7
INC0000877,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000879,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000880,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0000885,[S]N;[M]A;[S]W;[S]R;[L]R;[S]C;,5
INC0000886,[S]N;[S]A;[L]A;[L]A;[S]A;[L]A;[L]W;[S]W;[L]A;[L]A;[S]R;[S]C;,12
INC0000887,[M]N;[S]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,7
INC0000888,[L]N;[S]N;[L]A;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[L]W;[L]A;[L]A;[S]R;[S]C;,14
INC0000890,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0000892,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,15
INC0000894,[S]N;[L]A;[L]A;[L]W;[L]A;[L]A;[L]W;[L]A;[L]A;[L]A;[S]A;[S]A;[L]A;[S]W;[L]W;[L]A;[L]A;[S]R;[S]C;,19
INC0000895,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,10
INC0000896,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0000897,[S]N;[L]N;[L]N;[S]A;[L]A;[S]A;[L]A;[L]A;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,14
INC0000899,[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,21
INC0000900,[S]N;[L]N;[L]A;[S]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0000901,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0000903,[S]N;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,19
INC0000905,[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,5
INC0000906,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000907,[L]N;[S]N;[M]A;[L]W;[L]W;[S]W;[L]W;[L]W;[S]R;[S]C;,9
INC0000908,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000910,[S]N;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,11
INC0000911,[L]N;[S]N;[M]A;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,8
INC0000912,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0000913,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,12
INC0000914,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0000915,[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,15
INC0000916,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000917,[L]N;[S]N;[L]N;[L]A;[S]A;[S]A;[S]R;[S]C;,8
INC0000918,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000919,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000920,[L]N;[S]N;[M]A;[L]W;[L]W;[S]W;[L]W;[L]W;[S]R;[S]C;,9
INC0000921,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000923,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000924,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000925,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000926,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000927,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000928,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000930,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000937,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000938,[L]N;[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[L]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,20
INC0000939,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000941,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0000945,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000946,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000947,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000948,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0000952,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000953,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0000954,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000956,[S]N;[L]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,8
INC0000959,[S]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,9
INC0000961,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000962,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0000967,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000969,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,16
INC0000973,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0000974,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[M]A;[S]A;[S]R;[S]C;,13
INC0000975,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0000977,[L]N;[S]N;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]A;[S]A;[S]W;[S]R;[S]C;[L]C;[L]C;,19
INC0000978,[S]N;[S]A;[S]A;[S]W;[L]A;[S]R;[S]C;,7
INC0000979,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,13
INC0000980,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]A;[S]W;[L]W;[S]R;[S]C;,13
INC0000981,[L]N;[L]N;[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,14
INC0000982,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0000983,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000984,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0000985,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0000987,[L]N;[S]N;[L]N;[L]N;[M]A;[S]W;[L]W;[S]R;[S]C;,8
INC0000988,[S]N;[L]N;[L]N;[L]A;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,14
INC0000989,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0000990,[L]N;[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]A;[L]A;[S]A;[L]A;[S]W;[L]W;[L]A;[L]A;[L]A;[L]W;[S]R;[S]C;,28
INC0000991,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0000992,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0000993,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0000994,[S]N;[S]A;[S]A;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,9
INC0000995,[S]N;[L]N;[L]N;[L]N;[S]A;[S]A;[S]W;[S]R;[S]C;,9
INC0000996,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0000997,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000998,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0000999,[M]N;[L]A;[S]A;[S]A;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,9
INC0001001,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0001002,[M]N;[S]A;[S]W;[S]R;[S]C;,4
INC0001003,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0001004,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0001005,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0001006,[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;[L]C;[L]C;,6
INC0001007,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0001008,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0001009,[L]N;[S]N;[L]N;[L]N;[S]A;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0001010,[S]N;[L]N;[L]N;[S]A;[L]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,12
INC0001011,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0001012,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0001014,[L]N;[L]N;[S]N;[L]N;[L]W;[L]W;[L]W;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,15
INC0001015,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0001016,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
